start_date,end_date,model_name,run_name,batch_size,num_epochs,learning_rate,input_shape,gpu_type,epoch_duration_sec,max_gpu_memory_mb,activation_functions,num_parameters,num_classes,dropout_rate,train_sample_count,val_sample_count
2025-04-29 01:40:03,2025-04-29 01:40:09,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.5_train500_epoch6,FAILED,6,0.1,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.5,500,200
2025-04-29 01:40:09,2025-04-29 01:40:18,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.1_train2000_epoch6,FAILED,6,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,100
2025-04-29 01:40:18,2025-04-29 01:41:11,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.0_train5000_epoch6,512,6,0.01,"(3, 224, 224)",Quadro RTX 6000,8.66,14975.75,['GELU'],5717416,1000,0.0,5000,100
2025-04-29 01:41:11,2025-04-29 01:41:20,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.1_train2000_epoch4,FAILED,4,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,200
2025-04-29 01:41:20,2025-04-29 01:41:27,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.5_train500_epoch6,512,6,0.001,"(3, 224, 224)",Quadro RTX 6000,0.89,14604.12,['GELU'],5717416,1000,0.5,500,100
2025-04-29 01:41:27,2025-04-29 01:41:32,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.1_train2000_epoch2,FAILED,2,0.1,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.1,2000,500
2025-04-29 01:41:32,2025-04-29 01:41:37,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.3_train10000_epoch6,FAILED,6,0.01,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,10000,100
2025-04-29 01:41:37,2025-04-29 01:41:42,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.5_train5000_epoch2,FAILED,2,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.5,5000,200
2025-04-29 01:41:42,2025-04-29 01:41:57,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.0_train2000_epoch4,512,4,0.001,"(3, 224, 224)",Quadro RTX 6000,3.33,14974.84,['GELU'],5717416,1000,0.0,2000,500
2025-04-29 01:41:57,2025-04-29 01:42:02,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.1_train10000_epoch6,FAILED,6,0.01,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.1,10000,500
2025-04-29 01:42:02,2025-04-29 01:42:07,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.1_train500_epoch6,FAILED,6,0.01,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.1,500,200
2025-04-29 01:42:07,2025-04-29 01:42:11,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.5_train2000_epoch4,FAILED,4,0.01,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.5,2000,200
2025-04-29 01:42:11,2025-04-29 01:42:18,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.1_train500_epoch6,512,6,0.01,"(3, 224, 224)",Quadro RTX 6000,0.93,14604.12,['GELU'],5717416,1000,0.1,500,200
2025-04-29 01:42:18,2025-04-29 01:42:23,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.5_train5000_epoch6,FAILED,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.5,5000,200
2025-04-29 01:42:23,2025-04-29 01:42:39,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.1_train2000_epoch4,512,4,0.001,"(3, 224, 224)",Quadro RTX 6000,3.6,14974.84,['GELU'],5717416,1000,0.1,2000,100
2025-04-29 01:42:39,2025-04-29 01:42:44,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.5_train2000_epoch6,FAILED,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.5,2000,100
2025-04-29 01:42:44,2025-04-29 01:42:53,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.0_train500_epoch6,FAILED,6,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,500,500
2025-04-29 01:42:53,2025-04-29 01:42:58,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.3_train500_epoch2,FAILED,2,0.001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-29 01:42:58,2025-04-29 01:43:03,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.3_train2000_epoch6,FAILED,6,0.01,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,2000,100
2025-04-29 01:43:03,2025-04-29 01:43:08,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.3_train500_epoch6,FAILED,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,500,500
2025-04-29 01:43:08,2025-04-29 01:44:48,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.3_train10000_epoch6,512,6,0.01,"(3, 224, 224)",Quadro RTX 6000,16.52,14974.96,['GELU'],5717416,1000,0.3,10000,500
2025-04-29 01:44:48,2025-04-29 01:44:58,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.5_train500_epoch6,FAILED,6,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.5,500,500
2025-04-29 01:44:58,2025-04-29 01:46:06,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.0_train10000_epoch4,512,4,0.0001,"(3, 224, 224)",Quadro RTX 6000,16.74,14974.96,['GELU'],5717416,1000,0.0,10000,500
2025-04-29 01:46:06,2025-04-29 01:46:10,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train500_epoch2,512,2,0.1,"(3, 224, 224)",Quadro RTX 6000,1.15,14604.12,['GELU'],5717416,1000,0.3,500,500
2025-04-29 01:46:10,2025-04-29 01:46:19,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.1_train500_epoch6,FAILED,6,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,200
2025-04-29 01:46:19,2025-04-29 01:46:24,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.1_train10000_epoch4,FAILED,4,0.1,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.1,10000,500
2025-04-29 01:46:24,2025-04-29 01:46:29,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.0_train2000_epoch2,FAILED,2,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.0,2000,200
2025-04-29 01:46:29,2025-04-29 01:46:37,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.3_train500_epoch6,FAILED,6,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-29 01:46:37,2025-04-29 01:46:43,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train500_epoch4,512,4,0.1,"(3, 224, 224)",Quadro RTX 6000,0.96,14604.12,['GELU'],5717416,1000,0.3,500,100
2025-04-29 01:46:43,2025-04-29 01:47:18,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.0_train5000_epoch4,512,4,0.1,"(3, 224, 224)",Quadro RTX 6000,8.47,14975.75,['GELU'],5717416,1000,0.0,5000,100
2025-04-29 01:47:18,2025-04-29 01:47:23,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.0_train2000_epoch6,FAILED,6,0.1,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.0,2000,500
2025-04-29 01:47:23,2025-04-29 01:47:43,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.1_train2000_epoch4,512,4,0.01,"(3, 224, 224)",Quadro RTX 6000,4.63,14974.84,['GELU'],5717416,1000,0.1,2000,500
2025-04-29 01:47:43,2025-04-29 01:47:53,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.3_train5000_epoch6,FAILED,6,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,100
2025-04-29 01:47:53,2025-04-29 01:48:04,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.0_train5000_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,5000,200
2025-04-29 01:48:04,2025-04-29 01:48:13,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.3_train5000_epoch6,FAILED,6,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,500
2025-04-29 01:48:13,2025-04-29 01:48:19,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.5_train5000_epoch6,FAILED,6,0.01,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.5,5000,200
2025-04-29 01:48:19,2025-04-29 01:49:33,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.5_train5000_epoch6,512,6,0.0001,"(3, 224, 224)",Quadro RTX 6000,12.18,14975.75,['GELU'],5717416,1000,0.5,5000,100
2025-04-29 01:49:33,2025-04-29 01:49:43,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.5_train10000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.5,10000,100
2025-04-29 01:49:43,2025-04-29 01:49:52,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.3_train500_epoch2,FAILED,2,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-29 01:49:52,2025-04-29 01:51:04,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train5000_epoch6,512,6,0.1,"(3, 224, 224)",Quadro RTX 6000,11.7,14975.75,['GELU'],5717416,1000,0.3,5000,500
2025-04-29 01:51:04,2025-04-29 01:51:15,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.1_train500_epoch4,FAILED,4,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,100
2025-04-29 01:51:15,2025-04-29 01:51:24,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.3_train2000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,2000,500
2025-04-29 01:51:24,2025-04-29 01:51:37,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.1_train5000_epoch4,FAILED,4,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,5000,500
2025-04-29 01:51:37,2025-04-29 01:51:46,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.0_train2000_epoch2,FAILED,2,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,100
2025-04-29 01:51:46,2025-04-29 01:51:56,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.0_train500_epoch6,FAILED,6,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,500,200
2025-04-29 01:51:56,2025-04-29 01:52:10,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.0_train500_epoch6,512,6,0.01,"(3, 224, 224)",Quadro RTX 6000,2.05,14604.12,['GELU'],5717416,1000,0.0,500,500
2025-04-29 01:52:10,2025-04-29 01:52:54,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.3_train5000_epoch4,512,4,0.001,"(3, 224, 224)",Quadro RTX 6000,10.62,14975.75,['GELU'],5717416,1000,0.3,5000,100
2025-04-29 01:52:54,2025-04-29 01:53:04,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.1_train10000_epoch6,FAILED,6,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,10000,100
2025-04-29 01:53:04,2025-04-29 01:53:10,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.5_train500_epoch6,FAILED,6,0.001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.5,500,500
2025-04-29 01:53:10,2025-04-29 01:53:16,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.3_train2000_epoch6,FAILED,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,2000,200
2025-04-29 01:53:16,2025-04-29 01:53:21,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train500_epoch2,FAILED,2,0.1,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-29 01:53:21,2025-04-29 01:53:58,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.0_train2000_epoch6,512,6,0.0001,"(3, 224, 224)",Quadro RTX 6000,5.69,14974.84,['GELU'],5717416,1000,0.0,2000,200
2025-04-29 01:53:58,2025-04-29 01:54:04,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.3_train2000_epoch2,FAILED,2,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,2000,100
2025-04-29 01:54:04,2025-04-29 01:54:09,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.0_train5000_epoch2,FAILED,2,0.001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.0,5000,100
2025-04-29 01:54:09,2025-04-29 01:54:24,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.5_train2000_epoch2,512,2,0.001,"(3, 224, 224)",Quadro RTX 6000,6.68,14974.84,['GELU'],5717416,1000,0.5,2000,500
2025-04-29 01:54:24,2025-04-29 01:54:34,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.3_train10000_epoch4,FAILED,4,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,10000,200
2025-04-29 01:54:34,2025-04-29 01:54:39,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.0_train5000_epoch4,FAILED,4,0.1,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.0,5000,200
2025-04-29 01:54:39,2025-04-29 01:54:52,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.5_train5000_epoch2,FAILED,2,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.5,5000,500
2025-04-29 01:54:52,2025-04-29 01:55:02,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.5_train2000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.5,2000,100
2025-04-29 01:55:02,2025-04-29 01:55:13,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.5_train5000_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.5,5000,200
2025-04-29 01:55:13,2025-04-29 01:55:33,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.5_train2000_epoch4,512,4,0.1,"(3, 224, 224)",Quadro RTX 6000,4.58,14974.84,['GELU'],5717416,1000,0.5,2000,100
2025-04-29 01:55:33,2025-04-29 01:55:39,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.0_train2000_epoch6,FAILED,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.0,2000,500
2025-04-29 01:55:39,2025-04-29 01:55:45,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.5_train500_epoch4,512,4,0.1,"(3, 224, 224)",Quadro RTX 6000,1.11,14604.12,['GELU'],5717416,1000,0.5,500,500
2025-04-29 01:55:45,2025-04-29 01:55:54,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.1_train500_epoch4,FAILED,4,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,200
2025-04-29 01:55:54,2025-04-29 01:56:00,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.3_train2000_epoch6,FAILED,6,0.001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,2000,200
2025-04-29 01:56:00,2025-04-29 01:56:09,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.5_train2000_epoch4,FAILED,4,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.5,2000,200
2025-04-29 01:56:09,2025-04-29 01:56:19,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.5_train2000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.5,2000,500
2025-04-29 01:56:19,2025-04-29 01:56:29,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train500_epoch4,FAILED,4,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-29 01:56:29,2025-04-29 01:56:34,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.5_train2000_epoch4,FAILED,4,0.001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.5,2000,200
2025-04-29 01:56:34,2025-04-29 01:56:45,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.0_train2000_epoch2,FAILED,2,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,500
2025-04-29 01:56:45,2025-04-29 01:57:07,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.5_train2000_epoch4,512,4,0.01,"(3, 224, 224)",Quadro RTX 6000,5.3,14974.84,['GELU'],5717416,1000,0.5,2000,200
2025-04-29 01:57:07,2025-04-29 01:57:13,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.3_train10000_epoch6,FAILED,6,0.01,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,10000,500
2025-04-29 01:57:13,2025-04-29 01:58:13,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.0_train5000_epoch4,512,4,0.0001,"(3, 224, 224)",Quadro RTX 6000,14.61,14975.75,['GELU'],5717416,1000,0.0,5000,200
2025-04-29 01:58:13,2025-04-29 01:58:20,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.5_train5000_epoch4,FAILED,4,0.01,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.5,5000,200
2025-04-29 01:58:20,2025-04-29 01:58:25,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.3_train500_epoch6,FAILED,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-29 01:58:25,2025-04-29 01:58:35,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.1_train2000_epoch4,FAILED,4,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,100
2025-04-29 01:58:35,2025-04-29 01:58:45,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.0_train5000_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,5000,100
2025-04-29 01:58:45,2025-04-29 01:58:59,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.1_train2000_epoch2,512,2,0.1,"(3, 224, 224)",Quadro RTX 6000,6.42,14974.84,['GELU'],5717416,1000,0.1,2000,200
2025-04-29 01:58:59,2025-04-29 01:59:10,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.0_train10000_epoch6,FAILED,6,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,10000,200
2025-04-29 01:59:10,2025-04-29 01:59:49,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train5000_epoch4,512,4,0.1,"(3, 224, 224)",Quadro RTX 6000,9.5,14975.75,['GELU'],5717416,1000,0.3,5000,500
2025-04-29 01:59:49,2025-04-29 01:59:59,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.0_train500_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,500,500
2025-04-29 01:59:59,2025-04-29 02:00:11,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.0_train2000_epoch4,FAILED,4,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,500
2025-04-29 02:00:11,2025-04-29 02:00:51,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.5_train10000_epoch2,512,2,0.001,"(3, 224, 224)",Quadro RTX 6000,19.26,14974.96,['GELU'],5717416,1000,0.5,10000,100
2025-04-29 02:00:51,2025-04-29 02:00:56,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.3_train500_epoch4,512,4,0.0001,"(3, 224, 224)",Quadro RTX 6000,1.05,14604.12,['GELU'],5717416,1000,0.3,500,100
2025-04-29 02:00:56,2025-04-29 02:01:21,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.5_train5000_epoch2,512,2,0.01,"(3, 224, 224)",Quadro RTX 6000,11.82,14975.75,['GELU'],5717416,1000,0.5,5000,100
2025-04-29 02:01:21,2025-04-29 02:01:32,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.3_train5000_epoch6,FAILED,6,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,200
2025-04-29 02:01:32,2025-04-29 02:01:37,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.1_train10000_epoch2,FAILED,2,0.1,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.1,10000,200
2025-04-29 02:01:37,2025-04-29 02:02:08,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.1_train2000_epoch6,512,6,0.001,"(3, 224, 224)",Quadro RTX 6000,4.96,14974.84,['GELU'],5717416,1000,0.1,2000,100
2025-04-29 02:02:08,2025-04-29 02:02:59,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train10000_epoch2,512,2,0.1,"(3, 224, 224)",Quadro RTX 6000,24.67,14974.96,['GELU'],5717416,1000,0.3,10000,500
2025-04-29 02:02:59,2025-04-29 02:03:08,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.3_train500_epoch2,FAILED,2,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,100
2025-04-29 02:03:08,2025-04-29 02:03:18,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train500_epoch2,FAILED,2,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,500
2025-04-29 02:03:18,2025-04-29 02:03:28,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.1_train2000_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,500
2025-04-29 02:03:28,2025-04-29 02:03:33,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.0_train5000_epoch6,FAILED,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.0,5000,100
2025-04-29 02:03:33,2025-04-29 02:05:11,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.1_train10000_epoch4,512,4,0.001,"(3, 224, 224)",Quadro RTX 6000,23.85,14974.96,['GELU'],5717416,1000,0.1,10000,500
2025-04-29 02:05:11,2025-04-29 02:05:16,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.1_train5000_epoch4,FAILED,4,0.01,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.1,5000,500
2025-04-29 02:05:16,2025-04-29 02:05:26,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.0_train5000_epoch6,FAILED,6,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,5000,500
2025-04-29 02:05:26,2025-04-29 02:05:47,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.1_train5000_epoch2,512,2,0.01,"(3, 224, 224)",Quadro RTX 6000,10.13,14975.75,['GELU'],5717416,1000,0.1,5000,500
2025-04-29 02:05:48,2025-04-29 02:05:53,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.0_train5000_epoch6,FAILED,6,0.1,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.0,5000,200
2025-04-29 02:05:53,2025-04-29 02:05:58,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train5000_epoch2,FAILED,2,0.1,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,5000,500
2025-04-29 02:05:58,2025-04-29 02:06:08,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.01_do0.1_train500_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,500
2025-04-29 02:06:08,2025-04-29 02:06:17,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.3_train10000_epoch2,FAILED,2,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,10000,100
2025-04-29 02:06:17,2025-04-29 02:06:22,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.0001_do0.3_train500_epoch2,FAILED,2,0.0001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.3,500,500
2025-04-29 02:06:22,2025-04-29 02:06:32,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.5_train10000_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.5,10000,100
2025-04-29 02:06:32,2025-04-29 02:06:41,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.0_train10000_epoch2,FAILED,2,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,10000,100
2025-04-29 02:06:41,2025-04-29 02:06:47,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.001_do0.0_train5000_epoch4,FAILED,4,0.001,"(3, 384, 384)",Quadro RTX 6000,,,,,,0.0,5000,100
2025-04-29 02:06:47,2025-04-29 02:06:56,vit_tiny_patch16_224,vit_tiny_patch16_224_bsAUTO_lr0.1_do0.1_train2000_epoch6,FAILED,6,0.1,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,500
